numphoneme,phoneme,duration,timef,f0,f0max,f0min,f1,f2,f3,intensity,intensitymax,id,rec,reduction,position,manner,place,voicing,palatalization,stress
4,ə̝,0.0646529614803318,0.545204973791317,111.388629111487,113.640537483387,108.307033351837,425.01367334157,1596.96623204583,2376.1947181158,78.4080124539752,78.8818925444942,subj1,19-1,second,T,NA,NA,NA,NA,3
6,əᶷ,0.0925712857559297,0.705735338376005,109.856376627602,115.90835026724,104.166361380346,314.741375003552,733.163408456442,2520.7876142389,73.1187790848575,73.7938880803715,subj1,19-1,second,F,NA,NA,NA,NA,3
2,ə̝,0.0517008806371992,0.314798508857882,114.474883937356,118.083192007765,111.249242191959,344.304051945481,2187.34394563364,2652.63954823652,80.0118998789041,80.1881149469354,subj1,19-2,second,O,NA,NA,NA,NA,3
4,ɪ,0.0525974277002721,0.41117731813821,129.448304599842,130.080550495345,126.286026109833,357.99090568656,1988.50606981147,2367.99331478336,85.356748832883,85.5682284422824,subj1,19-2,first,R,NA,NA,NA,NA,2
6,u,0.107585647568738,0.584509750332289,114.49806909065,120.848500875362,109.385151811209,345.911853115075,753.403582456996,2508.25579857772,78.2307251907554,78.9263191478236,subj1,19-2,no,S,NA,NA,NA,NA,1
2,e,0.101893821952556,0.411608369133739,115.898155586753,123.977156727011,113.717782101677,404.606749853996,2167.38246686584,2625.75023186551,81.1850695383427,82.9945054745783,subj1,2-1,no,S,NA,NA,NA,NA,1
5,ə̝,0.089818447774736,0.745815140988109,105.784790382433,111.327415647942,102.772193786665,302.781215045413,2096.97180478068,2499.63546930512,71.1705051073542,73.1499496452718,subj1,2-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0389168350323155,0.330380054868626,119.4418932155,121.890606559878,118.460483172318,349.25386058443,2017.62811120126,2541.84651565395,80.3863109800125,80.9468682109621,subj1,2-2,first,R,NA,NA,NA,NA,2
5,i,0.088135185220244,0.65716700786057,110.287047014735,111.846728812972,106.22918741883,285.710918155113,2494.81108216376,2526.38306842693,75.4295964673569,75.6289440148668,subj1,2-2,no,S,NA,NA,NA,NA,1
2,o,0.0648970641206111,0.346395726030147,121.68748743913,122.361278276825,119.65031637474,470.335034591143,858.603846751544,2356.98362605028,83.1849155954586,83.8832043542077,subj1,20-1,no,S,NA,NA,NA,NA,1
5,ə,0.0391557705308715,0.64169549545047,110.906377349269,113.00538147136,109.307889177912,651.19722247972,2139.06673900675,3519.12375861744,73.7695119886057,73.9632671138947,subj1,20-1,second,T,NA,NA,NA,NA,3
6,ə̝,0.104777941513165,0.713662351472488,106.984845961977,111.915865500847,105.65903782664,484.919194625455,1784.41528539103,3450.39320655093,73.5264868310719,74.0640927282085,subj1,20-1,second,F,NA,NA,NA,NA,3
2,ɐ,0.0407611600362298,0.254178073036194,118.264678874496,122.775857869174,117.664808431792,561.350457816383,1409.06587527261,2405.91583623743,80.6517326911707,80.9810224628834,subj1,20-2,first,R,NA,NA,NA,NA,2
5,a,0.100204518422398,0.540015707790255,110.455558193263,119.413407231797,107.675508952907,667.352186276185,1180.87922182734,2406.16804089507,76.7640395860293,77.0099879310986,subj1,20-2,no,S,NA,NA,NA,NA,1
6,ə̝,0.124661214444136,0.652448574223523,106.200074568217,111.047053884125,104.204421655515,520.710770139027,1645.23719794069,2410.44964550109,72.993465351454,75.2691372396174,subj1,20-2,second,F,NA,NA,NA,NA,3
2,e,0.123525379346637,0.386543338142164,116.227393638459,119.851549904454,109.494924623711,348.547555603524,2191.32359178133,2785.53321519152,80.1219620141115,81.2784648974508,subj1,21-1,no,S,NA,NA,NA,NA,1
5,ə̝,0.0798103159044662,0.684411545699529,104.316536991681,106.428231693557,100.240309080235,315.679217098742,2291.06370362571,3213.34117533597,70.0123375564648,71.5192902021831,subj1,21-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0500273914067622,0.313535895170791,122.36018448763,125.416293748992,118.922673154733,300.900684060059,2430.42041010003,3369.38868964779,76.4385816528034,76.8740126492537,subj1,21-2,first,R,NA,NA,NA,NA,2
5,i,0.118502383394768,0.627926783042662,111.468899263542,118.374424490284,105.427592739311,298.790948362298,2643.06035218131,3537.2249017078,77.7731390084714,78.9073563445272,subj1,21-2,no,S,NA,NA,NA,NA,1
2,i,0.13901642661472,0.393563129504948,117.705168544596,119.915161071704,110.668526824233,295.235391499835,2396.58586559831,2918.7056230503,79.6380720340084,80.0875834657239,subj1,22-1,no,S,NA,NA,NA,NA,1
4,ə,0.0642032811762698,0.591477905164848,108.921923036047,111.428066687756,105.998162973195,482.890676532747,1514.3641849727,2910.87493516397,74.4829486270566,75.0236303298311,subj1,22-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0668803246611883,0.34962122005344,118.043400502326,118.494382853246,115.081948751705,335.963723365861,1981.26471197616,2588.78630277546,78.6907936707841,79.1933189435883,subj1,22-2,first,R,NA,NA,NA,NA,2
4,a,0.134009275064612,0.543549298996663,108.537353697443,114.084889200397,105.141603540562,779.820508510399,1493.92784417987,3511.45166359496,77.4755387509905,78.8170691656301,subj1,22-2,no,S,NA,NA,NA,NA,1
2,o,0.107879483017207,0.503651395126461,119.425660014525,119.869858382933,115.136773622486,526.195494841094,727.244772363213,2506.5693697513598,81.8230099302596,82.099024567548,subj1,23-1,no,S,NA,NA,NA,NA,1
4,ə,0.0483804923837613,0.662916370054371,109.164196780181,110.546088701124,107.050791394807,597.792384749843,1232.04317562581,2190.79423229767,75.7233512422563,76.4586066709354,subj1,23-1,second,T,NA,NA,NA,NA,3
2,ɐ,0.0485494531145809,0.361358057387293,111.361793500424,113.942392815704,110.857217029205,607.283111702549,1266.88582455892,2160.89828187008,80.7331727493767,80.840943434815,subj1,23-2,first,R,NA,NA,NA,NA,2
4,o,0.0647326041527745,0.514818972404646,112.794851355433,113.525618159022,109.468169312237,401.868182077032,875.03752576676,2610.42963562349,78.8279845762667,79.6583840726796,subj1,23-2,no,S,NA,NA,NA,NA,1
2,o,0.0877824956672594,0.503834963775457,115.851718487448,116.336709534983,112.764063966723,488.356456697961,786.477647167898,2448.62813454741,80.8113465844668,81.2009761241224,subj1,24-1,no,S,NA,NA,NA,NA,1
4,ə,0.0677273187545148,0.653591243837018,105.167465145491,119.47844283067,100.696458487502,582.97417255066,1348.44821292436,2453.15334568295,74.7039506175703,76.4581284091461,subj1,24-1,second,T,NA,NA,NA,NA,3
2,ɐ,0.0468523960270507,0.478722272049108,114.081624932178,115.100132743237,112.567266553226,550.407006156288,1096.21904011593,2288.02885482873,79.5592142183586,80.5174119867759,subj1,24-2,first,R,NA,NA,NA,NA,2
4,o,0.0702785940405761,0.641032358285676,111.264030256675,113.424166336538,108.614663748526,497.122461995544,918.739925171758,2501.52041585629,78.8274557354641,80.6820343572795,subj1,24-2,no,S,NA,NA,NA,NA,1
2,ɨ,0.113783402190447,0.472014416862841,119.530638037239,121.298596253114,116.128321740415,362.94592284284,1745.34574828835,2349.88401002511,80.504870891374,81.1578248799534,subj1,25-1,no,S,NA,NA,NA,NA,1
4,ə,0.107582671825845,0.667957496384265,107.301770975593,111.425321446042,101.979311922148,596.639806568241,1005.22996159598,2494.95421156846,76.0894095886902,78.1448937241146,subj1,25-1,second,F,NA,NA,NA,NA,3
2,ɨ̞,0.0678952869589488,0.447888710715059,116.038116580814,116.516230446356,114.316542144988,464.968376087558,1453.10939484666,2717.60347653692,80.5347489132727,80.8883301296244,subj1,25-2,first,R,NA,NA,NA,NA,2
4,a,0.117223291361777,0.62635632215001,108.930906262777,115.313146682917,100.873296628216,499.44125294606,1192.15097410895,1947.93640749909,77.3505665701957,79.6553412311154,subj1,25-2,no,S,NA,NA,NA,NA,1
2,a,0.11737349701371699,0.469477522068531,115.457565336641,120.562195387748,107.396591164326,682.473832531623,1268.93967951031,2300.79818680883,80.735323802235,81.2882395946042,subj1,26-1,no,S,NA,NA,NA,NA,1
4,ə,0.0479869545801936,0.63775609927880506,100.921897844899,104.0981410045,95.0069105531136,486.050739267762,976.692223382764,2446.89606689113,70.6635711112233,71.5311931118029,subj1,26-1,second,T,NA,NA,NA,NA,3
2,ɐ,0.0689093850220728,0.43813003021473,117.321748010634,123.628497200339,113.189815714018,639.281426900965,1355.64847816041,2329.14786385083,79.4565357511543,79.8546767055783,subj1,26-2,first,R,NA,NA,NA,NA,2
4,o,0.112331737227762,0.621573735547462,108.99098677086,115.694084722526,105.209711148274,746.00692936383,2482.82135262271,3899.43933221343,75.22868311046,78.4953319443952,subj1,26-2,no,S,NA,NA,NA,NA,1
2,a,0.116265339660876,0.587759164495095,113.713449956271,117.328389493301,109.386436800103,661.908949579378,1001.96283783559,2354.3579986416,81.0181560755594,81.3850633314046,subj1,27-1,no,S,NA,NA,NA,NA,1
4,ə,0.098554157697794,0.784296151440261,100.684964751034,103.892365260708,98.4320679141348,558.85377238844,1007.60120332682,2568.99994732926,70.3524031664186,72.515846813511,subj1,27-1,second,F,NA,NA,NA,NA,3
2,ɐ,0.0749316248695177,0.447364554783512,113.31469700947,115.286181317021,112.331669113635,676.926007952635,932.126219901969,2465.40525808295,80.5730356733327,80.7157530332371,subj1,27-2,first,R,NA,NA,NA,NA,2
4,o,0.12104339401999,0.615720545275601,108.602239603148,113.752896619747,103.654490242546,515.584273610896,892.149589093874,2722.49101932131,78.1766448294846,80.7150715326664,subj1,27-2,no,S,NA,NA,NA,NA,1
2,ɐ,0.0498910230662009,0.374378920409668,110.844703044417,113.860919655055,106.845092114087,451.948466482673,1716.3620794644,2676.19513325131,76.4823803894607,76.6853643104414,subj1,28-1,first,R,NA,NA,NA,NA,2
4,a,0.108755251719848,0.608759050353763,112.257457069142,126.174625547604,106.108744248039,670.169256076569,1331.04773138037,2440.04674649366,79.1103397371,79.4767233006714,subj1,28-1,no,S,NA,NA,NA,NA,1
6,ə,0.0394821045847634,0.751433019194158,100.832729732889,103.388988218321,99.7121548423303,588.322409384863,1114.53698906519,2527.77926114136,71.3427494973184,73.2529764409681,subj1,28-1,second,F,NA,NA,NA,NA,3
2,ə,0.0537016751812117,0.334178929641632,110.743276833837,111.56469851225,104.64888687969,450.716722680045,1611.2879517073,2401.93734133315,76.1984439907609,76.4579766038342,subj1,28-2,second,O,NA,NA,NA,NA,3
4,ɪ,0.0396369507289895,0.510627290951328,119.132276083551,124.813198601089,115.939373782689,542.967302613635,1363.98610388949,2476.42352147094,78.5436131316522,79.0473848969501,subj1,28-2,first,R,NA,NA,NA,NA,2
6,a,0.0987727239940143,0.653032626030076,106.103169049156,111.883086374125,102.42272470274,668.65932161199,1162.18875623864,2491.43720589053,76.1725997360514,78.379378501542,subj1,28-2,no,S,NA,NA,NA,NA,1
2,a,0.104053238011744,0.359236767178587,116.149228363568,121.303742418926,112.157785299854,692.763801463159,1174.25115116002,2516.35665425026,81.4524293200459,81.488450075875,subj1,29-1,no,S,NA,NA,NA,NA,1
4,ə,0.0553583729323565,0.493788368055842,108.258495574396,115.794402102956,104.501198616681,683.278371917346,1528.72363953747,2457.3403910735,75.4866854949808,75.8002223998469,subj1,29-1,second,T,NA,NA,NA,NA,3
2,ɐ,0.0891442919386173,0.352182170090011,116.544094300974,118.248400304515,115.398753522538,660.530639908127,1098.47805122628,2239.50508127701,80.8789078145048,81.4863136157422,subj1,29-2,first,R,NA,NA,NA,NA,2
4,o,0.0759019826076082,0.500028672805747,112.165113311514,114.098777468208,108.844951490222,337.275953969263,747.605752771429,2151.86243971283,78.8778981673273,80.2928249952705,subj1,29-2,no,S,NA,NA,NA,NA,1
1,i,0.141344797866356,0.342223704561897,123.189876017591,147.308232387552,114.175779076365,297.810170575364,2540.57253590968,3694.51852704106,80.5510773650865,82.1458508505355,subj1,3-1,no,S,NA,NA,NA,NA,1
3,ə̝,0.0786354861369163,0.501983141586898,108.669191074935,110.15525715587,102.452062162648,293.225184536147,2064.9717718343,2653.37673047122,76.6630423844479,77.6628195934032,subj1,3-1,second,T,NA,NA,NA,NA,3
1,ɪ,0.0906903865525351,0.420530354331321,124.468079194574,128.338183568831,121.517752143564,302.283120742725,2483.71212772101,3248.68522427017,80.9702321303023,81.3559422415094,subj1,3-2,first,I,NA,NA,NA,NA,2
3,i,0.128561097420627,0.566033611877146,110.779599910911,120.293165476688,104.805394706845,291.369208552241,2545.97993406648,3473.92320970147,77.2741948393111,79.9752062837319,subj1,3-2,no,S,NA,NA,NA,NA,1
2,e,0.103149209871464,0.351252667065662,117.968430123221,122.443490572381,111.462727834117,483.04062970764,1812.68575653528,2427.89951210681,81.0621605288438,81.6990111662553,subj1,30-1,no,S,NA,NA,NA,NA,1
5,ə,0.0771609673843682,0.612876572103286,101.130141911827,103.631485200799,99.7791040439803,474.207685128826,1115.56758883872,2602.76980555676,69.8228672046203,72.5236607817996,subj1,30-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0438238411217604,0.253679039076705,118.505559023538,121.624941697066,110.821045601132,348.715309892235,1811.88683204459,2554.66642137813,79.8911332417625,80.6516061050158,subj1,30-2,first,R,NA,NA,NA,NA,2
5,o,0.128732533295171,0.482658608937903,109.189498484139,116.712446530664,100.111817519678,560.391718265532,889.014145378013,2727.34255763375,79.2968470928893,80.7876105684675,subj1,30-2,no,S,NA,NA,NA,NA,1
2,o,0.121839509071069,0.353527617081012,117.184703268013,120.732179826915,108.731957557742,511.187968139722,884.292561468107,2325.3567732635,82.7821709093752,83.7667792679783,subj1,31-1,no,S,NA,NA,NA,NA,1
5,ə,0.0975301839439087,0.653879579947313,101.358389767964,104.332947609303,99.80531170897,715.215937476113,1315.66039086459,2839.8051391491,68.6580788725433,72.971259109117,subj1,31-1,second,F,NA,NA,NA,NA,3
2,ɐ,0.0539867086237637,0.32451169751741,115.763754351301,116.669903815253,112.650718475383,617.90818869462,1238.62659859996,2167.50319721105,77.6029662882587,78.4591857251603,subj1,31-2,first,R,NA,NA,NA,NA,2
5,o,0.12605268711223,0.568456290205719,110.11264242001,116.907745538202,102.513971783606,585.831819620706,820.995062630973,2587.4520587264,79.1488109878379,80.8766729298744,subj1,31-2,no,S,NA,NA,NA,NA,1
1,u,0.141506902334426,0.39772998485939,118.506310092187,123.673770702218,114.238077438381,334.030683388925,709.089430430692,2800.65361782375,80.5344477046547,80.8436687172855,subj1,32-1,no,S,NA,NA,NA,NA,1
3,ə,0.105421353469545,0.605479644752918,104.083001401174,110.491823224063,101.186557393568,622.034198341203,1609.96924399328,3229.32379784747,74.1238768125466,76.8544278429483,subj1,32-1,second,F,NA,NA,NA,NA,3
1,ʊ,0.0958010371202018,0.289655816535319,116.021967995597,120.891074295639,112.962591242861,454.820662306771,781.732238485561,2379.79919388015,78.9107750257638,79.5765036352387,subj1,32-2,first,I,NA,NA,NA,NA,2
3,e,0.123435951674106,0.478264108365717,107.301397165951,114.942004648963,101.099195444141,493.383050785663,1651.34364484617,2302.88582063351,77.4571016176702,79.9654289942874,subj1,32-2,no,S,NA,NA,NA,NA,1
2,e,0.115493718504722,0.432503091354718,112.064524471043,115.896244491763,108.189178384224,456.27719500441,2026.03881417961,2826.84402650955,81.4863591420889,82.5381571510486,subj1,33-1,no,S,NA,NA,NA,NA,1
4,ə,0.0609911251315796,0.666494519533404,102.317999658614,107.673256147105,96.1332928972104,686.790150103445,1627.00568643546,3644.18961826436,70.8965531650286,71.7907104753703,subj1,33-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.041976437137822,0.420168801354981,114.41998949637,114.65987215672,112.629689439205,445.365367021111,1786.01081423557,2601.82818070487,80.9171281071164,81.6083232593297,subj1,33-2,first,R,NA,NA,NA,NA,2
4,a,0.125929311413466,0.639214857123474,103.462525903841,111.86422887985,98.7983462852656,728.064826301032,879.944536494477,1772.24784922194,74.7730527840911,77.6500851550868,subj1,33-2,no,S,NA,NA,NA,NA,1
2,ɐ,0.0654220326748491,0.370004325425022,113.449155120384,120.30380302717,111.010577880108,478.405084219127,2206.01021161404,3021.05939528985,79.3425960479931,79.9173502265798,subj1,34-1,first,R,NA,NA,NA,NA,2
5,e,0.10241645189632,0.653066668620117,116.487725588043,126.538971627121,111.334800633127,407.929039271916,2242.82804656571,3249.47214580644,82.2743857017872,83.1100211108883,subj1,34-1,no,S,NA,NA,NA,NA,1
7,ə̝,0.0893299052651236,0.822338304393202,102.384386136608,107.345253997717,99.9851814212284,406.361190851512,2233.89661082525,3137.51717597635,71.4878979311264,72.2844253312245,subj1,34-1,second,F,NA,NA,NA,NA,3
2,ə,0.02046991796012,0.375964928050608,-1,-1,-1,336.051259408004,2183.31053909435,2883.0156743983,73.2793351972499,73.5027054576897,subj1,34-2,second,O,NA,NA,NA,NA,3
5,ɪ,0.0529068648815409,0.605385470111337,118.258017384317,119.401551358853,116.119471603178,321.720771795203,2024.59618017868,3060.51324190815,80.2831193353597,80.5476191391808,subj1,34-2,first,R,NA,NA,NA,NA,2
7,i,0.112112166058503,0.751509192165117,105.219244557642,110.220192055786,100.473882392782,305.765171255715,2331.29384670577,3336.67713913746,74.7755503797624,76.8347077989419,subj1,34-2,no,S,NA,NA,NA,NA,1
2,e,0.113671300992001,0.362068885346236,113.461978975529,118.856673530241,108.484795296745,551.052167659184,2128.25393704572,3050.86830015812,79.5646930961225,79.8319721142841,subj1,35-1,no,S,NA,NA,NA,NA,1
4,ə,0.0641157225820049,0.51865429547679,101.189527683272,102.981335277328,98.6420020227974,637.84835962534,1040.9444177507,2718.68425419616,71.9935187890605,73.3713313901274,subj1,35-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0532202717953884,0.263960938480043,114.258374657537,115.599844970444,113.884106191802,338.712148590453,1948.60452696052,2511.93044135584,79.3883200482127,80.0693566769577,subj1,35-2,first,R,NA,NA,NA,NA,2
4,a,0.124618661117597,0.430630184719922,104.292859106838,110.008593989674,96.3996321080268,699.487611584291,1177.22360860481,2633.86187754799,76.7622457292653,79.2027587386437,subj1,35-2,no,S,NA,NA,NA,NA,1
3,o,0.100413629995523,0.407735050627325,115.077546613083,119.371622237337,111.200713129235,519.96360721851,811.88853194402,2878.37441832885,81.999803712452,82.4205573645576,subj1,4-1,no,S,NA,NA,NA,NA,1
5,ə,0.0434061192434194,0.596195972080302,-1,-1,-1,479.722351390903,969.241369724185,3024.8441993088,70.3542573212194,71.6681907094212,subj1,4-1,second,T,NA,NA,NA,NA,3
3,ɐ,0.0624251486261685,0.391199524193403,123.836534196629,131.696909272237,116.066538139254,580.376547841646,917.955200177512,2679.22483613776,79.0273967905757,81.1412069161951,subj1,4-2,first,R,NA,NA,NA,NA,2
5,o,0.0980340150178297,0.569822219989341,107.936869304264,110.270161722175,103.365604659357,448.904367591195,672.266715839361,2736.07199472851,77.4132025203574,79.0292073959652,subj1,4-2,no,S,NA,NA,NA,NA,1
2,u,0.118484218733919,0.389030201096548,123.224250639236,128.845002772629,109.072413415167,315.003153938089,1022.8379931423,2359.70223307804,77.9612302436472,79.4641692704245,subj1,5-1,no,S,NA,NA,NA,NA,1
4,ə̝,0.088174302313614,0.597410876486144,105.076182526474,118.374217443924,102.949636991635,302.031344019137,2360.54068329514,2532.8790083958,73.4721007000816,76.379892251592,subj1,5-1,second,F,NA,NA,NA,NA,3
2,ʊ,0.0761449989616719,0.351136009550224,123.55314465929,129.155352833702,122.057163256722,345.91990189734,615.008663694697,2253.77327540606,77.9242667730473,79.0395500123024,subj1,5-2,first,R,NA,NA,NA,NA,2
4,i,0.106070981086346,0.57125823362283,110.379205970866,117.991828384666,103.673382872552,320.486924613094,2242.70577414119,2511.00042730993,77.183489138844,78.8886164195146,subj1,5-2,no,S,NA,NA,NA,NA,1
2,o,0.122875257467418,0.292847808748128,119.516856687506,123.539063662335,110.524281887574,565.531697703377,2371.04115991837,3463.79339189715,84.8499999761249,85.6202983742573,subj1,6-1,no,S,NA,NA,NA,NA,1
4,ə,0.0622258589786042,0.466266523191911,102.183231435171,105.473403377904,101.016842626804,654.605416750205,1292.65448297367,2256.95936252068,73.6916220772661,76.2582350988694,subj1,6-1,second,F,NA,NA,NA,NA,3
2,ɐ,0.0959991389724671,0.29603977407039,118.063285788723,119.090462138685,115.566245717852,632.437837314373,1132.25044492999,2572.20599963274,78.9726792711215,79.3071921882456,subj1,6-2,first,R,NA,NA,NA,NA,2
4,a,0.0715640485495598,0.440256135368986,105.668913146102,111.550864696743,102.43907118333,667.648171428608,1174.80901857393,2386.63838397372,75.9511183456364,77.7525435692464,subj1,6-2,no,S,NA,NA,NA,NA,1
2,i,0.0934932263220372,0.463804806252239,119.785235238408,121.490811054275,109.651233859757,277.082576722808,2515.68374956944,3233.72416269091,79.3066880996436,79.8132758692293,subj1,7-1,no,S,NA,NA,NA,NA,1
5,ə̝,0.0691439567266888,0.754738761326985,118.49605210254,131.595517207502,95.6274622498589,260.42692244057,2226.59676430136,2914.64811000402,64.1261311315923,65.8633158102459,subj1,7-1,second,F,NA,NA,NA,NA,3
2,ɪ,0.0548800531234132,0.272232148525938,118.811455044768,119.540615502958,116.694618267297,327.570937464012,2246.22681737043,2745.63124434159,77.386373642806,77.8220665789752,subj1,7-2,first,R,NA,NA,NA,NA,2
5,i,0.131243080071602,0.567201474109664,104.737542529156,113.766989020427,101.385158931732,274.915063401618,2344.07405885767,2658.77929705518,72.0810192672341,74.205478542667,subj1,7-2,no,S,NA,NA,NA,NA,1
1,o,0.0978142955833203,0.285980802108413,118.603845332267,119.32005999741,116.627049856637,463.728139236335,816.5855875244,2610.21867084242,80.1763649311911,80.5707774274678,subj1,8-1,no,S,NA,NA,NA,NA,1
4,ə,0.027235717033679,0.513091539308607,112.848434036864,118.353343504244,106.643593936402,452.845061602609,1037.02375964318,2400.28889390548,74.4749815390648,74.7864920489514,subj1,8-1,second,T,NA,NA,NA,NA,3
1,ɐ,0.046070186928215,0.27648878152289,116.001989955928,117.122746404049,111.032939541541,554.337884924161,1245.6788056922,2420.88231170384,76.317039713808,78.103844807257,subj1,8-2,first,I,NA,NA,NA,NA,2
4,a,0.0685695805443199,0.477644074447829,107.693491314194,122.845267346626,104.296018583087,693.72770484653,1418.93489854174,2851.1057215672,76.7623321151991,77.9961047815115,subj1,8-2,no,S,NA,NA,NA,NA,1
2,a,0.0837248630928375,0.381454717691962,120.670339259868,121.267212728565,118.00747072152,631.611318725364,1379.8574071122,2230.16739499836,80.9686433651368,81.247625904117,subj1,9-1,no,S,NA,NA,NA,NA,1
5,ə,0.046269003288147,0.66200645191533,102.085912495425,102.656276745432,99.9804661725985,516.658401765118,1703.86912573955,2128.83473590379,71.5569690496579,71.7998810310587,subj1,9-1,second,T,NA,NA,NA,NA,3
6,ə̝,0.0690362906204097,0.719659098869608,100.79157866128,101.264307710152,99.1382086556234,575.291611858616,925.625520288099,1981.04330126654,70.4951919309966,70.9004445316423,subj1,9-1,second,F,NA,NA,NA,NA,3
2,ɐ,0.0410146138715011,0.261391654682709,112.769601393107,126.325498768184,111.173538574018,526.90171775998,994.651448480801,2503.99569182347,76.0871613594053,77.3902097537168,subj1,9-2,first,R,NA,NA,NA,NA,2
5,o,0.12246421708623,0.555442012555227,110.894164398031,124.820172422542,106.078828919962,479.663635382194,937.698634043566,2511.86549951351,78.4363019502649,80.2595588992127,subj1,9-2,no,S,NA,NA,NA,NA,1
6,ə̝,0.0591719300589895,0.646260086127837,103.821564459446,106.014483779334,101.691667249521,435.833303200523,1653.59631256044,2262.22918242084,72.1307020762619,74.0571222303735,subj1,9-2,second,F,NA,NA,NA,NA,3
1,ɐ,0.0552294652474567,0.14795135532796,207.087409415894,215.338396372846,191.604737843355,579.4320702702864,1741.182325146683,3169.96039067548,56.874702760539066,57.8816983911761,subj2,1-1,first,I,NA,NA,NA,NA,NA
4,o,0.0669804153001071,0.461701721733725,261.950550885446,267.762634915376,239.440366377002,481.9119631484512,1901.4046736457035,2923.368620401994,61.0866760379374,63.1639626851933,subj2,1-1,no,S,NA,NA,NA,NA,NA
6,ə̝,0.044066062697439,0.634814163504421,244.161845514001,258.188156977878,238.804157920256,390.1944476502347,1829.12466838183,2777.7466450058464,58.86975201324031,59.7921488245202,subj2,1-1,second,T,NA,NA,NA,NA,NA
8,ə,0.109283835489648,0.898438401532529,234.401891016969,250.681427758547,231.166171384169,586.378500507163,1672.4531264652303,2850.0107343624836,59.13304913653566,61.2620389751798,subj2,1-1,second,F,NA,NA,NA,NA,NA
1,ɐ,0.0573760870412539,0.0828600462149069,211.284976791146,219.359499270216,201.98014697267,645.691241482749,1601.40394077665,3000.38185603749,58.3513321917708,58.8789069970847,subj2,1-2,first,I,NA,NA,NA,NA,NA
4,ɐ,0.0581411015351373,0.324987133528998,231.132260869807,236.091751877099,223.856367463331,647.378583066838,2128.38607024859,3079.29774800025,60.0737255397189,61.5311597458017,subj2,1-2,first,R,NA,NA,NA,NA,NA
6,i,0.0680862899556213,0.561759119385906,178.679367136866,181.629127034376,173.138069402717,295.591634775756,2450.93791191307,3074.7100397195,55.2737724179761,56.0669422786507,subj2,1-2,no,S,NA,NA,NA,NA,NA
8,ə,0.0994518842048401,0.846727018357467,185.630152029102,197.428079254276,180.394877353335,273.45739563027,1548.46884225429,2145.06049154873,57.6694404112211,58.1201008949195,subj2,1-2,second,F,NA,NA,NA,NA,NA
3,a,0.13926767858909,0.34377843705735,220.21853110299801,227.481141231675,201.438026417757,674.654122347772,1810.18040837428,2868.14138288047,60.1866587589928,61.0851195902826,subj2,10-1,no,S,NA,NA,NA,NA,NA
5,əᶷ,0.116056398824242,0.658352360186217,215.58727984251,222.130318002439,206.446445932991,417.957919862805,980.850908547923,2250.79471237858,58.6876148618455,60.0876810840114,subj2,10-1,second,F,NA,NA,NA,NA,NA
3,ɐ,0.0946775885145132,0.313542691047877,233.650195207377,237.328679274146,221.78834685033,555.266716111789,1970.56840172766,2878.27102108128,60.7435890907504,60.9622714582457,subj2,10-2,first,R,NA,NA,NA,NA,NA
5,u,0.161257312050526,0.636973549876488,184.817983524443,194.080896961607,176.254089676966,312.610051448485,2348.8728169397,3166.24641124436,59.2193994809989,60.599608663191,subj2,10-2,no,S,NA,NA,NA,NA,NA
2,e,0.170497980196594,0.380423095771679,212.417973792085,236.450955006976,201.106519130178,536.818333720554,2240.89392925204,2844.40765024637,59.8998777492278,62.0045899725344,subj2,11-1,no,S,NA,NA,NA,NA,NA
5,ə,0.0886589497022288,0.747334749154749,220.761841198763,227.851551744122,213.665725333657,598.226228512177,1210.66727248508,2637.26442897169,59.613896998099,59.8101633482754,subj2,11-1,second,T,NA,NA,NA,NA,NA
2,ɪ,0.100934804276384,0.299948049118887,218.125573206932,220.778191577548,201.230536902556,472.088564189586,1795.89503421676,2477.13930334015,58.0959725501181,58.6072359096748,subj2,11-2,first,R,NA,NA,NA,NA,NA
5,o,0.146628262969071,0.633783094343818,187.478266551456,192.499729633049,183.014032136046,401.754462390247,740.56881933743,2658.5987219341,59.5930354121449,60.3170910186716,subj2,11-2,no,S,NA,NA,NA,NA,NA
